Supermercado,Fecha_extraccion,Categoria,Articulo,Precio,id,Nombre_Extraido,Detalle_Extraido,Marca_Extraida,Cantidad_Extraida
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA MANICERA PET 16 OZS. REF. 10094,110.0,997,MAYONESA,"MANICERA PET, 16 OZ",MANICERA,16 OZ
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GRANOS S. PINTO,100.0,556,GRANOS S. PINTO,,GOYA,
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER BC CARIBBEAN TREASURE 12.8OZ,185.0,1249,BC CARIBBEAN TREASURE,,QUAKER,12.8OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT POIS 8 0Z.,75.0,809,PETIT POIS,,LA FAMOSA,8 Oz
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUANDULES SECOS 24/15.5 OZ,85.0,557,GUANDULES SECOS,,GOYA,24/15.5 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NATURES HEART ALM/COCO S/AZR12/946ML,220.0,1060,ALM/COCO S/AZR,,NATURES HEART,946ml
IBERIA,03-09-2025 18:23:40,Abarrotes,MAZOLA ACEITE CANOLA 64 OZ,380.0,998,ACEITE CANOLA,,MAZOLA,64 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NATURES HEART BEB ALM S/AZR 12X946ML,215.0,1061,BEB ALM S/AZR,,NATURES HEART,12X946ML
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUANDULES VERDES 29 OZ,220.0,558,GUANDULES VERDES,,GOYA,29 Oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT POIS ZANAHORIA 8 0Z,75.0,810,PETIT POIS ZANAHORIA,,LA FAMOSA,8 Oz
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER BC MARSHMALLOW FRUTY CEREAL 12.8,165.0,1250,BC Marshmallow Fruty Cereal,,QUAKER,12.8unidad
IBERIA,03-09-2025 18:34:53,Abarrotes,MAZOLA ACEITE MAIZ 64 OZ,400.0,999,ACEITE MAIZ,,MAZOLA,64 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NATURES HEART BEB ALMENDRA 12X946ML,215.0,1062,BEB ALMENDRA,,NATURES HEART,12X946ML
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER BC MASHMALLOW CHOCO STAR 730G,365.0,1251,BC MASHMALLOW CHOCO STAR,,QUAKER,730g
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUANDULES VERDES C/COCO 15.5 OZ,125.0,559,GUANDULES VERDES,C/COCO,GOYA,15.5 OZ
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT-POIS Y ZANAHORIA 15 OZ,105.0,811,PETIT-POIS Y ZANAHORIA,,LA FAMOSA,15 Oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NATURES HEART BEB COCO S/AZR 12X946ML,185.0,1063,COCO S/AZR,bebida de coco,NATURES HEART,12X946ML
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER CEREAL MARSH STARS FUNDA 13.3 OZ,165.0,1252,Cereal Marsh Stars,,QUAKER,13.3 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,MELON MELYSOL,80.0,1000,MELON,MELYSOL,Melysol,
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUANDULES VERDES C/COCO 29 OZ,265.0,560,GUANDULES VERDES,C/COCO,GOYA,29 Oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA SALSA CONDIMENTADA 8 OZ,47.0,812,Salsa condimentada,,LA FAMOSA,8 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,MERMELADA DE FRESA TAINA / 20 0Z.,375.0,1001,MERMELADA DE FRESA,,TAINA,20 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESCAFE CAPPUCCINO VAINILLA 150GR,265.0,1064,CAPPUCCINO VAINILLA,,NESCAFE,150GR
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUANDULES VERDES GUISADOS 15 OZ,110.0,561,GUANDULES VERDES GUISADOS,,GOYA,15 OZ
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER INST OATM VARIETY PACK 15.1,170.0,1253,INST OATM VARIETY PACK,,QUAKER,15.1
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA TOMATICOS 24/425 FAMOSA 0316,70.0,813,TOMATICOS,24/425,FAMOSA,0316
IBERIA,03-09-2025 18:34:53,Abarrotes,MERMELADA DIETETICA DE PIÑA TAINA /20 OZ,390.0,1002,MERMELADA DIETETICA DE PIÑA,Dietetica,TAINA,20 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESCAFE CLASICO 100GR,415.0,1065,CLASICO,,NESCAFE,100GR
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUISADOS FRIJOLES CHARROS 15 OZ,90.0,562,Frijoles Charros,Para guisos,Goya,15 oz
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER ISTAN OATMEAL APPLE CINNAMON 15.1,170.0,1254,Oatmeal Apple Cinnamon,Avena con sabor a manzana y canela,Quaker,15.1 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEG. MIXTO SIN PAPA 8OZ #0451,70.0,814,Veg. Mixto Sin Papa,,LA FAMOSA,8Oz
IBERIA,03-09-2025 18:34:53,Abarrotes,MI GUSTO GUANDULES 8 OZ,39.0,1003,GUANDULES,,MI GUSTO,8 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESCAFE CLASICO 12 /200 GR,725.0,1066,CLASICO,,NESCAFE,12 /200 GR
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER OTML MAPLE BR/SUG 51.1 OZ,170.0,1255,QUAKER OTML MAPLE BR/SUG,,QUAKER,51.1 Oz
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUISANTES Y ZANAHORIAS 15 OZ,115.0,563,Guisantes y zanahorias,,GOYA,15 oz
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEGETALES MIXTOS 8 OZ,75.0,815,VEGETALES MIXTOS,,LA FAMOSA,8 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO CODITOS 400 GRS,35.0,1004,Coditos,,Milano,400 grs
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER PANCAKE HEART HEALTH 1 LB,155.0,1256,QUAKER PANCAKE,HEART HEALTH,QUAKER,1 LB
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA GUISANTES Y ZANAHORIAS 8 OZ,75.0,564,Guisantes y zanahorias,,GOYA,8 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,NESCAFE CLASICO 24/50 GR,110.0,1067,NESCAFE CLASICO,,NESCAFE,24/50 gr
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEGETALES MIXTOS 15 OZ,115.0,816,VEGETALES MIXTOS,,LA FAMOSA,15 OZ
IBERIA,03-09-2025 18:34:53,Abarrotes,NESQUICK CEREAL MAIZ NESTLE 20X230G,205.0,1068,NESQUICK CEREAL MAIZ,,NESTLE,20x230g
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO ESPAGHETTI 20/400GR,40.0,1005,ESPAGHETTI,,MILANO,400GR
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER STILA FRESA BOX 144G,120.0,1257,STILA FRESA,,QUAKER,144g
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA HAB. BLANCAS 10.5 OZ,75.0,565,Habichuelas Blancas,,Goya,10.5 oz
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO ESPIRALES 20/350 G,40.0,1006,ESPIRALES,,MILANO,350 G
IBERIA,03-09-2025 18:34:53,Abarrotes,NESQUIK CEREAL 530G,365.0,1069,NESQUIK CEREAL,,NESQUIK,530g
IBERIA,03-09-2025 18:57:32,Abarrotes,QUAKER STILA MANZANA/CANEL BOX 144G,110.0,1258,STILA MANZANA/CANEL,,QUAKER,144g
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEGETALES MIXTOS S/PAPA 15 0Z.,115.0,817,VEGETALES MIXTOS S/PAPA,,LA FAMOSA,15 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,AVENA INTEGRAL 8 OZ EBEN-EZER,57.0,62,Avena Integral,,Eben-ezer,8 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,FIDEOS NIDO PRINCESA 20/350GR,35.0,440,FIDEOS NIDO PRINCESA,,NIDO,20x350gr
IBERIA,03-09-2025 17:04:46,Abarrotes,CONDE DE MONTERROSO RESERVA 750ML,450.0,251,CONDE DE MONTERROSO RESERVA,,,750ml
IBERIA,03-09-2025 17:04:46,Abarrotes,CONDE DE MONTERROSO TINTO 750 ML,290.0,252,Tinto,,Conde de Monterroso,750 ml
IBERIA,03-09-2025 16:49:50,Abarrotes,AVENA INTEGRAL ENTERA PROEDEN,57.0,63,AVENA INTEGRAL ENTERA,,PROEDEN,
IBERIA,03-09-2025 17:27:16,Abarrotes,FIESTA DE EL MAR ATUN DESMENUSADO EN AGU,70.0,441,ATUN DESMENUSADO,EN AGUA,FIESTA DE EL MAR,
IBERIA,03-09-2025 16:49:50,Abarrotes,AVENA MOLIDA 16 OZ,90.0,64,Avena Molida,,,16 Oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AVENA NUTREMAS 20/650 GR,85.0,65,Avena,,Nutremas,650 gr
IBERIA,03-09-2025 17:27:16,Abarrotes,FIESTA DEL MAR SARDINA SALSA DE TOMATE 1,70.0,442,Sardina,con salsa de tomate,Fiesta del Mar,1unidad
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA SAZON CRIOLLO 8 OZ S/P,65.0,254,Sazon Criollo,,Constanza,8 oz
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA MAYONESA 8OZ 24/1,85.0,253,Mayonesa,,Constanza,8oz
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA SAZON EN POLVO COMPLETO 8 OZ,60.0,255,Sazon en polvo completo,,Constanza,8 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,AVIVA GALLETAS FINAS HIERBAS 9UND,105.0,66,Galletas Fines Hierbas,,AVIVA,9 UND
IBERIA,03-09-2025 17:27:16,Abarrotes,FIESTA DEL MAR SARDINAS ACEITE V. 120GR,36.0,443,Sardinas,"En aceite, variedad",Fiesta del Mar,120 gr
IBERIA,03-09-2025 17:27:16,Abarrotes,FIESTA DEL MAR SARDINAS EN AGUA. 120GR,39.0,444,Sardinas en agua,,Fiesta del Mar,120gr
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA SAZON LIQUIDO 24 0Z,95.0,256,Sazon Liquido,,Constanza,24 Oz
IBERIA,03-09-2025 17:27:16,Abarrotes,FIESTA DEL MAR TUNA DESM/EN ECEITE 6 OZ,70.0,445,TUNA,DESM/EN ECEITE,FIESTA DEL MAR,6 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,AVIVA MULTICEREAL LGA40463,105.0,67,MULTICEREAL,,AVIVA,
IBERIA,03-09-2025 16:49:50,Abarrotes,AVIVA SODA NORMAL 24/9/4,95.0,68,SODA NORMAL,,AVIVA,24
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA VINAGRE BLANCO 17.5 OZ,33.0,257,VINAGRE BLANCO,,CONSTANZA,17.5 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,FIGARO ACEITE LATAS 175 GR,225.0,446,ACEITE,latas,FIGARO,175 gr
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA VINAGRE BLANCO 32OZ. REF. VN01,51.0,258,VINAGRE BLANCO,,CONSTANZA,32OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,AVIVA SODA SALTINA 24/9/4,80.0,69,SODA SALTINA,,AVIVA,24
IBERIA,03-09-2025 17:27:16,Abarrotes,FISHER MANI DRY HONEY ROASTED (FCO) 14 O,245.0,447,MANI DRY HONEY ROASTED,,FISHER,14 O
IBERIA,03-09-2025 16:49:50,Abarrotes,AXION LAVAPLATOS LIMON,300.0,70,AXION LAVAPLATOS,LIMON,AXION,
IBERIA,03-09-2025 17:04:46,Abarrotes,CONSTANZA VINAGRE NATURAL 17.5 0Z,33.0,259,VINAGRE NATURAL,,CONSTANZA,17.5 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,FISTA DEL MAR TUNA EN ACEITE 6 OZ,95.0,448,TUNA EN ACEITE,,FISTA DEL MAR,6 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,AXION LIMON LIQUIDO 750ML 12/1,165.0,71,AXION LIMON LIQUIDO,,AXION,750ML
IBERIA,03-09-2025 17:27:16,Abarrotes,FITNESS CEREAL 16X630G REF:12372060,510.0,449,FITNESS CEREAL,,,16x630g
IBERIA,03-09-2025 16:49:50,Abarrotes,AZUCAR PULVERIZADA LEVAPAN 24/1,170.0,72,AZUCAR PULVERIZADA,LEVAPAN,LEVAPAN,24/unidad
IBERIA,03-09-2025 17:27:16,Abarrotes,FITNESS CEREAL 285 GR,300.0,450,FITNESS CEREAL,,,285 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,CORN FLAKES 300GR 21/1 10071128,220.0,261,CORN FLAKES,,,300GR
IBERIA,03-09-2025 17:04:46,Abarrotes,CORN FLAKES 16X500G MEX,290.0,260,ERROR,Expecting ':' delimiter: line 4 column 564 (char 618),ERROR,
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA GOLD # 1 400 GR,795.0,73,BABINA,GOLD,BABINA,400 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,CORN FLAKES 405 GR,145.0,262,CORN FLAKES,,,405 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,FITNESS CEREAL MIEL Y ALMENDRA 390 GR,360.0,451,FITNESS CEREAL,,,390 GR
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA GOLD 2 900GR,1700.0,74,BABINA,GOLD,BABINA,900GR
IBERIA,03-09-2025 17:04:46,Abarrotes,CORN FLAKES CEREAL 16X330G R/12455945,175.0,263,CORN FLAKES,CEREAL,,16x330g
IBERIA,03-09-2025 17:27:16,Abarrotes,FITNESS Y FRUIT CEREAL 760 GR,525.0,452,FITNESS Y FRUIT CEREAL,,,760 GR
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA GOLD LIQUIDA 70 ML X8 BTL,85.0,75,BABINA GOLD LIQUIDA,,BABINA,8 BTL
IBERIA,03-09-2025 17:27:16,Abarrotes,FLOR DE TILO 70 GR,205.0,453,FLOR DE TILO,,,70 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,COSTILLA DE RES LB,140.0,264,Costilla de Res,,,LB
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA GOLD MAMA 400 GR,920.0,76,BABINA,GOLD MAMA,BABINA,400 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,FRESALINA /16 OZ,170.0,454,FRESALINA,,,16 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN CORN FLAKES 18 OZ,220.0,265,CORN FLAKES,,COUNTRY BARN,18 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN CREMORA 11 OZ,195.0,266,CREMORA,,COUNTRY BARN,11 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA GOLD SIN LACTOSA 900G,1650.0,77,BABINA,GOLD SIN LACTOSA,BABINA,900g
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA HA 900 GR,2050.0,78,BABINA,,HA,900 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,FRIJOLES NEGRO GOYA 8 OZ,46.0,455,FRIJOLES NEGRO,,GOYA,8 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN CREMORA 6 OZ,140.0,267,CREMORA,,COUNTRY BARN,6 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA PLUS 1000 GR,1250.0,79,BABINA PLUS,,,1000 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN MANT. DE MANI 18 OZ,210.0,268,MANT. DE MANI,,COUNTRY BARN,18 Oz
IBERIA,03-09-2025 17:27:16,Abarrotes,FRIJOLES NEGROS GUISADOS GOYA 8OZ,48.0,456,FRIJOLES NEGROS GUISADOS,"Preparados, listos para servir",GOYA,8 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA PLUS 400 GR,605.0,80,BABINA PLUS,,,400 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN MANT. DE MANI CRUJ. 18 OZ,200.0,269,MANT. DE MANI CRUJ.,,COUNTRY BARN,18 Oz
IBERIA,03-09-2025 17:27:16,Abarrotes,FROOT LOOPS 180 GR,195.0,457,ERROR,Expecting ':' delimiter: line 4 column 176 (char 230),ERROR,
IBERIA,03-09-2025 16:49:50,Abarrotes,BABINA SIN LACTOSA 400 GR 0-12,1000.0,81,BABINA,Sin lactosa,,400 GR
IBERIA,03-09-2025 17:27:16,Abarrotes,FROOT LOOPS CUP 60CT 1.5 OZ,110.0,458,FROOT LOOPS,CUP 60CT,,60 CT
IBERIA,03-09-2025 16:49:50,Abarrotes,BAKING SODA HAMMER / 454 G,105.0,82,Baking Soda,Hammer,,454 G
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN SYRUP DE CHOCOLATE 24 OZ,175.0,270,SYRUP DE CHOCOLATE,,COUNTRY BARN,24 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY BARN SYRUP DE FRESA 24 OZ,175.0,271,SYRUP DE FRESA,,COUNTRY BARN,24 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,FROSTED FLAKES CUP 2.1 OZ,110.0,459,FROSTED FLAKES,,,2.1 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,FRUTIAROS EL REY 8/1000GR,260.0,460,EL REY,,FRUTIAROS,8/1000GR
IBERIA,03-09-2025 16:49:50,Abarrotes,BAKING SODA SHAKER ARM Y HAMMER 12 OZ. (,115.0,83,Baking Soda Shaker,Arm & Hammer,Arm & Hammer,12 oz
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY CLUB FRAMBUESA 2 LT,75.0,272,FRAMBUESA,,COUNTRY CLUB,2 LT
IBERIA,03-09-2025 17:27:16,Abarrotes,FUNDAS DE PRIMERA BASURA 55 GALONES,50.0,461,FUNDAS DE PRIMERA BASURA,55 GALONES,PRIMERA,1+unidades
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY CLUB MERENGUE 2 LT,75.0,273,MERENGUE,,COUNTRY CLUB,2 LT
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM MOSTAZA 14 OZ,100.0,84,MOSTAZA,,BALDOM,14 OZ
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM ADEREZO SANDWICH SPREAD 16 OZ,145.0,85,ADEREZO SANDWICH SPREAD,,BALDOM,16 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY CLUB MERENGUE 400 ML,25.0,274,MERENGUE,,COUNTRY CLUB,400 ML
IBERIA,03-09-2025 17:27:16,Abarrotes,GALL RELL CHOCOWOW SANDWICH 16X10X48G,125.0,462,CHOCOWOW SANDWICH,"GALL RELL (posiblemente significa galardonado o destacado en catalán, pero sin contexto adicional es difícil determinar su significado exacto)",,16x10x48g
IBERIA,03-09-2025 17:27:16,Abarrotes,GALL RELL DINO VAICHOCO 18X12X48 GR,140.0,463,Vaichoco,Gall rell dino (rebanadas de choco en salsa),Gall,48 gr
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM ADEREZO SANDWICH SPREAD 8 OZ,85.0,86,ADEREZO SANDWICH SPREAD,,BALDOM,8 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY CLUB REFRESCO FRAMBUESA 400ML,25.0,275,REFRESCO FRAMBUESA,,COUNTRY CLUB,400ml
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM AJO EN PASTA 15.5 OZ,190.0,87,AJO EN PASTA,,BALDOM,15.5 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,COUNTRY CLUB UVA 2L REFRESCO,75.0,276,UVA,REFRESCO,COUNTRY CLUB,2L
IBERIA,03-09-2025 17:27:16,Abarrotes,GALL WAFLE CHOCOWOW 16X8X21,95.0,464,WAFLE CHOCOWOW,,GALL,16x8x21
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM AJO EN PASTA 4 OZ,80.0,88,Ajo en pasta,,Baldom,4 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETA FIESTA COCTEL 24/240 GR,46.0,465,GALLETA FIESTA,COCTEL,,240 GR
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM AJO EN PASTA 8 OZ,120.0,89,Ajo en pasta,,Baldom,8 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETA HATUEY SODA 20UD,165.0,466,GALLETA HATUEY,SODA,HATUEY,20 UD
IBERIA,03-09-2025 17:04:46,Abarrotes,CRAKEÑAS CLUB 24/8,52.0,277,CRAKEÑAS CLUB,24/8,CLUB,
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM CATCHUP 12 0Z.,85.0,90,CATCHUP,,BALDOM,12 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETA CLUB MAX CON QUESO 12 PAQ.,180.0,467,GALLETA CLUB MAX,CON QUESO,CLUB,12 PAQ
IBERIA,03-09-2025 17:04:46,Abarrotes,CREMA DE LECHE RICA 250 ML REF.415,90.0,278,Crema de Leche Rica,,,250 ml
IBERIA,03-09-2025 17:04:46,Abarrotes,Crema Dental Colgate Triple Acción 100 Ml,235.0,279,Crema Dental,,Colgate,100 ml
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM CATCHUP 14 OZ,95.0,91,CATCHUP,,BALDOM,14 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETA SANDWICH DINO CHOCOLATE/22.9 OZ,140.0,468,GALLETA SANDWICH DINO,CHOCOLATE,,22.9 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,CREMORA BORDEN 312G 11OZ.,235.0,280,Cremona,,Borden,312g (equivalente a 11oz)
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM GELATINA OLI FRAMBUESA 3 OZ,32.0,92,Gelatina,Oli Frambuesa,BALDOM,3 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETA TIPO LECHE PIZKAS 205 GR,46.0,469,GALLETA TIPO LECHE,PIZKAS,,205 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,CREMORA BORDEN ORIGINAL /6 OZ (170 GRS),165.0,281,Cremona,Original,Borden,6 oz (170 grs)
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETAS CLUB SOCIAL 234 GR,80.0,470,Galletas Club Social,,Club Social,234 gr
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM GELATINA OLI FRESA 3 OZ,34.0,93,Gelatina,Fresa,BALDOM,3 Oz
IBERIA,03-09-2025 17:04:46,Abarrotes,CRISOL ACEITE 128 OZ. FL.,605.0,282,CRISOL ACEITE,,CRISOL,128 OZ. FL.
IBERIA,03-09-2025 17:27:16,Abarrotes,Galletas Dulces Dino Vainilla 12 Uds.,150.0,471,Galletas Dulces Dino,Vainilla,Dino,12 Uds
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM GELATINA OLI TUTIFRUTI 3 OZ,32.0,94,Gelatina,Tutifruti,Baldom,3 oz
IBERIA,03-09-2025 17:04:46,Abarrotes,CRISTAL D/CAÑA AZUCAR REFINA 2250GR,195.0,283,Cristal d/caña,Azúcar refinada,,2250 gr
IBERIA,03-09-2025 17:27:16,Abarrotes,Galletas Guarina Sandwich Chocolate 12/1,90.0,472,Galletas Guarina Sandwich,Chocolate,Guarina,12/unidad
IBERIA,03-09-2025 17:04:46,Abarrotes,CRISTAL DE CAÑA AZUCAR CREMA 2250GR,165.0,284,Cristal de Caña Azúcar Crema,,,2250 gr
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM MAYONESA LIGHT 12/16 OZ,180.0,95,Mayonesa Light,,Baldom,12/16 oz
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM MAYONESA LIGHT 8 OZ.,90.0,96,MAYONESA LIGHT,,BALDOM,8 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,Galletas Guarina Sandwich Fresa 12/1,90.0,473,Galletas Guarina Sandwich,Fresa,Guarina,12 unidad(es)
IBERIA,03-09-2025 17:04:46,Abarrotes,CRYSTAL AGUA 0.5 LT,10.0,285,AGUA,,CRYSTAL,0.5 LT
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM MAYONESA REAL 1/2 GL,450.0,97,MAYONESA REAL,,BALDOM,1/2 GL
IBERIA,03-09-2025 17:04:46,Abarrotes,CRYSTAL AGUA 1.5 LT,24.0,286,AGUA,,CRYSTAL,1.5 LT
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETAS OREO CON CREMA DE CHOCOLATE/432,18.0,474,Galletas Oreo,Con crema de chocolate,Oreo,432 unidades
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETAS PRINCESA CLUB INTEGRAL 340 GR,65.0,475,Galletas Princesa Club Integral,,Princesa,340 gr
IBERIA,03-09-2025 17:04:46,Abarrotes,DASANI AGUA 5LT,115.0,287,AGUA,,DASANI,5LT
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM MAYONESA REAL 16OZ,165.0,98,MAYONESA REAL,,BALDOM,16OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLETAS PRINCESA CLUB MANTEQUILLA 340GR,65.0,476,Galletas Princesa Club,Mantequilla,Princesa,340gr
IBERIA,03-09-2025 16:49:50,Abarrotes,BALDOM MAYONESA REAL 8 OZ.,95.0,99,MAYONESA REAL,,BALDOM,8 OZ
IBERIA,03-09-2025 17:04:46,Abarrotes,DASANI AGUA 1.5L 1,45.0,288,AGUA,,DASANI,1.5L
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLO CANELONES (SIN HUEVO) 160GR,90.0,477,CANELONES,SIN HUEVO,GALLO,160GR
IBERIA,03-09-2025 16:53:25,Abarrotes,BALDOM MOSTAZA 12 OZ,90.0,100,MOSTAZA,,BALDOM,12 OZ
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLO FIDEOS NO. 1 (FINO) 500 GR,105.0,478,FIDEOS NO. 1 (FINO),,GALLO,500 GR
IBERIA,03-09-2025 17:04:46,Abarrotes,DASANI LIMON 20 OZ,42.0,290,DASANI LIMON,,DASANI,20 Oz
IBERIA,03-09-2025 16:53:25,Abarrotes,BALDOM POLLO EN TROZOS EN AGUA 5 OZ,100.0,101,POLLO EN TROZOS,En agua,BALDOM,5 oz
IBERIA,03-09-2025 17:04:46,Abarrotes,DASANI AGUA 20OZ1 591ML.,25.0,289,AGUA,,DASANI,591ML
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLO HELICES (FUSILLI) 450 GR,110.0,479,HELICES (FUSILLI),,GALLO,450 GR
IBERIA,03-09-2025 16:53:25,Abarrotes,BALDOM SALSA CHINA RANCHERO 10 0Z,80.0,102,Salsa China Ranchero,,Baldom,10 oz
IBERIA,03-09-2025 17:27:16,Abarrotes,GALLO PASTA TALLARIN RECTO 450GRS,110.0,480,Tallarín,,Gallo,450 gramos
